Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 07:49:33 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:34 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:35 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:37 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:38 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:40 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:41 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:43 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:45 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:46 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:48 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:49 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:50 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:51 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:54 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:55 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:58 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:49:59 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:00 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:03 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:04 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:05 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:06 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:07 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:08 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:12 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:13 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:15 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:16 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:17 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:19 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:22 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:23 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:25 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:26 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:27 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:28 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:29 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:31 2023;-68;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:33 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:34 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:35 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:36 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:37 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:38 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:39 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:40 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:41 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:42 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:43 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:46 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:49 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:50 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:52 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:54 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:55 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:50:59 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:00 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:04 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:05 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:06 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:07 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:08 2023;-73;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:09 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:10 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:12 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:13 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:14 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:15 2023;-73;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:16 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:17 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:18 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:20 2023;-85;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:22 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:23 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:24 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:25 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:26 2023;-69;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:27 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:28 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:29 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:31 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:32 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:33 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:36 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:37 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:43 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:45 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:47 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:49 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:52 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:53 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:54 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:55 2023;-69;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:56 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:57 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:58 2023;-76;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:51:59 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:01 2023;-90;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:02 2023;-78;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:03 2023;-65;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:07 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:08 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:09 2023;-78;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:10 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:11 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:12 2023;-78;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:13 2023;-68;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:14 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:15 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:18 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:20 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:21 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:22 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:24 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:25 2023;-68;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:26 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:29 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:30 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:32 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:33 2023;-78;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:34 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:35 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:37 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:38 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:39 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:40 2023;-89;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:42 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:43 2023;-69;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:45 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:48 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:49 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:50 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:51 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:53 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:54 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:55 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:57 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:52:59 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:05 2023;-85;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:06 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:07 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:08 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:09 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:10 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:11 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:12 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:13 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:14 2023;-84;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:16 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:17 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:22 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:24 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:25 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:29 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:33 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:38 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:39 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:41 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:42 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:43 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:45 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:46 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:51 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:53 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:55 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:56 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:53:59 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:00 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:01 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:03 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:04 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:05 2023;-77;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:08 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:09 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:10 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:12 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:14 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:15 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:17 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:18 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:21 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:22 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:23 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:24 2023;-77;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:26 2023;-79;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:27 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:28 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:30 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:32 2023;-80;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:33 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:34 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:36 2023;-67;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:37 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:39 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:40 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:41 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:44 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:45 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:46 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:47 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:49 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:51 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:54 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:55 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:56 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:57 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:54:58 2023;-65;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:00 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:01 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:02 2023;-81;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:04 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:05 2023;-65;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:06 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:10 2023;-82;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:11 2023;-65;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:12 2023;-70;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:15 2023;-65;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:17 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:18 2023;-71;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:19 2023;-72;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:20 2023;-66;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:21 2023;-84;-5.55, 15;0, 0;15.99382693
Fri Mar 24 07:55:23 2023;-66;-5.55, 15;0, 0;15.99382693
