Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 08:24:05 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:09 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:10 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:11 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:24:12 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:14 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:15 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:16 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:18 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:21 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:22 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:24:24 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:27 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:28 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:29 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:24:30 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:32 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:33 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:34 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:35 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:37 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:24:38 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:24:41 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:42 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:24:43 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:45 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:46 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:24:47 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:48 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:24:51 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:24:53 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:24:54 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:24:56 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:24:57 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:24:58 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:24:59 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:25:00 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:25:01 2023;-64;0, -15;0, 0;15
Fri Mar 24 08:25:04 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:25:07 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:25:08 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:25:09 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:25:10 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:25:12 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:16 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:25:18 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:25:20 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:25:21 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:25:22 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:25:23 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:25:24 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:25 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:25:26 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:25:27 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:29 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:25:30 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:31 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:25:32 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:34 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:38 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:39 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:25:40 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:41 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:25:45 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:25:49 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:25:50 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:25:52 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:25:54 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:25:55 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:25:56 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:25:58 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:03 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:26:04 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:26:09 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:26:10 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:26:11 2023;-72;0, -15;0, 0;15
Fri Mar 24 08:26:12 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:13 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:14 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:26:16 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:17 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:18 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:26:20 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:26:21 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:22 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:24 2023;-69;0, -15;0, 0;15
Fri Mar 24 08:26:25 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:26:27 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:29 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:30 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:26:31 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:26:32 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:33 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:26:34 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:37 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:38 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:26:39 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:26:40 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:41 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:44 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:45 2023;-73;0, -15;0, 0;15
Fri Mar 24 08:26:47 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:26:48 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:26:49 2023;-72;0, -15;0, 0;15
Fri Mar 24 08:26:50 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:52 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:53 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:26:54 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:55 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:26:56 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:26:58 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:00 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:01 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:02 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:03 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:04 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:27:05 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:06 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:07 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:08 2023;-72;0, -15;0, 0;15
Fri Mar 24 08:27:10 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:12 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:13 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:27:14 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:16 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:27:17 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:18 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:19 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:21 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:22 2023;-65;0, -15;0, 0;15
Fri Mar 24 08:27:23 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:24 2023;-72;0, -15;0, 0;15
Fri Mar 24 08:27:26 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:28 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:29 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:30 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:33 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:27:34 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:35 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:27:36 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:37 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:40 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:41 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:42 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:43 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:45 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:47 2023;-72;0, -15;0, 0;15
Fri Mar 24 08:27:50 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:52 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:54 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:27:55 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:27:56 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:58 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:27:59 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:00 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:01 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:03 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:04 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:05 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:06 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:28:08 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:09 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:10 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:13 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:14 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:28:15 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:16 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:17 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:18 2023;-72;0, -15;0, 0;15
Fri Mar 24 08:28:19 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:20 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:21 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:22 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:23 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:28:25 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:26 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:27 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:28 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:31 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:32 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:33 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:34 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:36 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:37 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:38 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:39 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:40 2023;-67;0, -15;0, 0;15
Fri Mar 24 08:28:41 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:43 2023;-70;0, -15;0, 0;15
Fri Mar 24 08:28:45 2023;-66;0, -15;0, 0;15
Fri Mar 24 08:28:47 2023;-71;0, -15;0, 0;15
Fri Mar 24 08:28:49 2023;-68;0, -15;0, 0;15
Fri Mar 24 08:28:51 2023;-71;0, -15;0, 0;15
