Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 09:12:46 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:47 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:48 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:50 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:51 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:53 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:55 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:56 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:00 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:04 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:06 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:08 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:09 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:10 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:11 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:13 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:14 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:16 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:17 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:18 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:19 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:20 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:22 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:24 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:25 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:28 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:29 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:32 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:33 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:36 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:37 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:38 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:40 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:42 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:43 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:44 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:46 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:47 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:49 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:50 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:51 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:52 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:56 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:58 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:13:59 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:00 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:01 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:03 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:04 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:05 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:08 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:09 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:10 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:12 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:13 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:14 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:16 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:17 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:18 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:19 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:21 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:22 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:23 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:26 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:27 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:30 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:32 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:34 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:36 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:37 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:38 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:39 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:40 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:42 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:44 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:45 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:46 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:48 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:49 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:50 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:54 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:56 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:57 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:14:59 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:02 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:03 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:04 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:05 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:07 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:09 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:10 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:14 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:15 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:17 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:18 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:19 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:21 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:22 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:23 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:26 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:27 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:29 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:30 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:31 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:32 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:35 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:38 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:39 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:40 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:43 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:45 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:46 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:47 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:48 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:49 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:51 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:52 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:53 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:54 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:56 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:15:57 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:00 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:01 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:02 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:04 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:05 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:06 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:08 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:10 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:13 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:14 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:15 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:18 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:19 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:21 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:22 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:23 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:24 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:25 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:27 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:28 2023;-49;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:29 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:33 2023;-63;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:34 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:36 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:37 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:38 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:40 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:42 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:43 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:45 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:47 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:48 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:49 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:53 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:55 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:56 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:57 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:16:59 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:01 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:02 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:03 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:04 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:06 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:07 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:08 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:10 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:11 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:12 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:13 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:15 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:16 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:17 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:19 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:20 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:21 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:24 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:25 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:28 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:29 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:30 2023;-50;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:34 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:35 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:39 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:40 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:42 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:43 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:46 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:49 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:50 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:51 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:54 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:55 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:56 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:58 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:17:59 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:01 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:03 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:04 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:05 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:07 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:08 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:12 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:18:13 2023;-54;10.55, 0;0, 0;10.55
