Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674662673.570228041;2023-01-25 16:04:33;-56;-5.55, 15;0, 0;15.994
1674662676.035163984;2023-01-25 16:04:36;-53;-5.55, 15;0, 0;15.994
1674662676.226140076;2023-01-25 16:04:36;-58;-5.55, 15;0, 0;15.994
1674662676.447880465;2023-01-25 16:04:36;-48;-5.55, 15;0, 0;15.994
1674662676.467606113;2023-01-25 16:04:36;-52;-5.55, 15;0, 0;15.994
1674662676.604653298;2023-01-25 16:04:36;-51;-5.55, 15;0, 0;15.994
1674662676.625058872;2023-01-25 16:04:36;-51;-5.55, 15;0, 0;15.994
1674662680.623989777;2023-01-25 16:04:40;-57;-5.55, 15;0, 0;15.994
1674662680.644004462;2023-01-25 16:04:40;-56;-5.55, 15;0, 0;15.994
1674662681.707721721;2023-01-25 16:04:41;-58;-5.55, 15;0, 0;15.994
1674662682.907743998;2023-01-25 16:04:42;-57;-5.55, 15;0, 0;15.994
1674662682.926765109;2023-01-25 16:04:42;-57;-5.55, 15;0, 0;15.994
1674662685.147761348;2023-01-25 16:04:45;-62;-5.55, 15;0, 0;15.994
1674662685.506565570;2023-01-25 16:04:45;-55;-5.55, 15;0, 0;15.994
1674662685.526325978;2023-01-25 16:04:45;-56;-5.55, 15;0, 0;15.994
1674662689.931588549;2023-01-25 16:04:49;-57;-5.55, 15;0, 0;15.994
1674662689.951684197;2023-01-25 16:04:49;-56;-5.55, 15;0, 0;15.994
1674662690.029228734;2023-01-25 16:04:50;-56;-5.55, 15;0, 0;15.994
1674662691.868026030;2023-01-25 16:04:51;-56;-5.55, 15;0, 0;15.994
1674662691.927040826;2023-01-25 16:04:51;-56;-5.55, 15;0, 0;15.994
1674662693.488043788;2023-01-25 16:04:53;-57;-5.55, 15;0, 0;15.994
1674662693.574609455;2023-01-25 16:04:53;-56;-5.55, 15;0, 0;15.994
1674662693.594921269;2023-01-25 16:04:53;-55;-5.55, 15;0, 0;15.994
1674662694.995417824;2023-01-25 16:04:54;-62;-5.55, 15;0, 0;15.994
1674662695.016641213;2023-01-25 16:04:55;-60;-5.55, 15;0, 0;15.994
1674662695.344491824;2023-01-25 16:04:55;-54;-5.55, 15;0, 0;15.994
1674662695.365577157;2023-01-25 16:04:55;-54;-5.55, 15;0, 0;15.994
1674662695.414376213;2023-01-25 16:04:55;-53;-5.55, 15;0, 0;15.994
1674662699.711376155;2023-01-25 16:04:59;-57;-5.55, 15;0, 0;15.994
1674662700.959151839;2023-01-25 16:05:00;-57;-5.55, 15;0, 0;15.994
1674662700.979434117;2023-01-25 16:05:00;-56;-5.55, 15;0, 0;15.994
1674662701.042079802;2023-01-25 16:05:01;-57;-5.55, 15;0, 0;15.994
1674662702.261410579;2023-01-25 16:05:02;-57;-5.55, 15;0, 0;15.994
1674662703.279277615;2023-01-25 16:05:03;-57;-5.55, 15;0, 0;15.994
1674662704.249191337;2023-01-25 16:05:04;-57;-5.55, 15;0, 0;15.994
1674662704.378057633;2023-01-25 16:05:04;-56;-5.55, 15;0, 0;15.994
1674662704.397224022;2023-01-25 16:05:04;-56;-5.55, 15;0, 0;15.994
1674662709.051804223;2023-01-25 16:05:09;-57;-5.55, 15;0, 0;15.994
1674662709.968012445;2023-01-25 16:05:09;-56;-5.55, 15;0, 0;15.994
1674662709.988210556;2023-01-25 16:05:09;-56;-5.55, 15;0, 0;15.994
1674662710.090510223;2023-01-25 16:05:10;-57;-5.55, 15;0, 0;15.994
1674662711.219254592;2023-01-25 16:05:11;-57;-5.55, 15;0, 0;15.994
