Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674663516.920533464;2023-01-25 16:18:36;-54;-10.55, 0;0, 0;10.55
1674663516.977793205;2023-01-25 16:18:36;-53;-10.55, 0;0, 0;10.55
1674663516.998659427;2023-01-25 16:18:36;-53;-10.55, 0;0, 0;10.55
1674663518.050100741;2023-01-25 16:18:38;-52;-10.55, 0;0, 0;10.55
1674663518.128688371;2023-01-25 16:18:38;-53;-10.55, 0;0, 0;10.55
1674663519.191380407;2023-01-25 16:18:39;-54;-10.55, 0;0, 0;10.55
1674663519.212227814;2023-01-25 16:18:39;-52;-10.55, 0;0, 0;10.55
1674663519.256485351;2023-01-25 16:18:39;-53;-10.55, 0;0, 0;10.55
1674663519.276737333;2023-01-25 16:18:39;-52;-10.55, 0;0, 0;10.55
1674663520.417431628;2023-01-25 16:18:40;-49;-10.55, 0;0, 0;10.55
1674663520.496217425;2023-01-25 16:18:40;-55;-10.55, 0;0, 0;10.55
1674663520.785147128;2023-01-25 16:18:40;-58;-10.55, 0;0, 0;10.55
1674663520.853721869;2023-01-25 16:18:40;-59;-10.55, 0;0, 0;10.55
1674663520.873407999;2023-01-25 16:18:40;-55;-10.55, 0;0, 0;10.55
1674663526.011398107;2023-01-25 16:18:46;-54;-10.55, 0;0, 0;10.55
1674663527.200443013;2023-01-25 16:18:47;-53;-10.55, 0;0, 0;10.55
1674663527.220481476;2023-01-25 16:18:47;-52;-10.55, 0;0, 0;10.55
1674663528.254069679;2023-01-25 16:18:48;-55;-10.55, 0;0, 0;10.55
1674663528.274983883;2023-01-25 16:18:48;-53;-10.55, 0;0, 0;10.55
1674663528.338768827;2023-01-25 16:18:48;-53;-10.55, 0;0, 0;10.55
1674663529.541782901;2023-01-25 16:18:49;-49;-10.55, 0;0, 0;10.55
1674663529.654336493;2023-01-25 16:18:49;-53;-10.55, 0;0, 0;10.55
