Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:25:01 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:06 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:07 2023;-63;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:08 2023;-66;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:10 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:13 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:14 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:16 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:17 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:18 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:21 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:22 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:23 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:24 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:25 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:26 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:27 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:29 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:30 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:32 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:35 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:39 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:40 2023;-63;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:41 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:42 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:44 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:45 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:46 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:48 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:49 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:51 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:53 2023;-67;-11.4, 15;4.6, 0;21.9317122
