Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:16:19 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:21 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:23 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:28 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:29 2023;-93;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:31 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:34 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:36 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:40 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:43 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:47 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:49 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:54 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:00 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:06 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:10 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:13 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:16 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:20 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:22 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:24 2023;-92;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:28 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:30 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:34 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:38 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:39 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:42 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:43 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:48 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:53 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:56 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:57 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:58 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:17:59 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:01 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:03 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:06 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:09 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:14 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:19 2023;-92;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:26 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:28 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:31 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:32 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:40 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:43 2023;-93;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:45 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:47 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:49 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:18:52 2023;-92;16.4, 10;4.6, 0;15.46738504
