TIMESTAMP;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Wed Jan 25 16:42:29 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:42:30 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:42:31 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:42:32 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:42:34 2023;-77;0, -15;0, 0;15
Wed Jan 25 16:42:35 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:42:36 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:42:37 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:42:39 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:42:40 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:42:41 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:42:43 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:42:44 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:42:45 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:42:46 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:42:47 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:42:48 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:42:50 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:42:51 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:42:53 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:42:54 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:42:55 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:42:56 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:42:58 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:42:59 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:00 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:01 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:04 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:43:05 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:06 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:43:07 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:08 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:43:09 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:10 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:11 2023;-69;0, -15;0, 0;15
Wed Jan 25 16:43:12 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:13 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:14 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:43:15 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:16 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:43:17 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:43:19 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:43:20 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:43:21 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:43:22 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:43:23 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:24 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:25 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:43:26 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:27 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:28 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:43:29 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:43:30 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:32 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:43:33 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:43:34 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:43:37 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:38 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:43:39 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:43:40 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:41 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:43:42 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:43 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:43:44 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:43:45 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:43:46 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:47 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:48 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:43:49 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:50 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:51 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:43:52 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:43:55 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:43:56 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:43:59 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:00 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:44:01 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:02 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:04 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:05 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:44:06 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:07 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:08 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:09 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:44:11 2023;-69;0, -15;0, 0;15
Wed Jan 25 16:44:12 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:13 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:14 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:15 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:17 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:44:18 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:19 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:20 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:44:21 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:22 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:23 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:24 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:25 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:26 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:27 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:28 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:44:30 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:31 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:32 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:44:35 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:36 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:44:39 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:44:40 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:44:41 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:44:42 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:43 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:45 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:44:47 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:44:48 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:49 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:44:50 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:51 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:44:52 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:44:53 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:55 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:44:58 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:45:03 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:45:05 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:45:08 2023;-77;0, -15;0, 0;15
Wed Jan 25 16:45:09 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:45:11 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:45:12 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:45:13 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:45:14 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:45:15 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:45:16 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:45:17 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:45:18 2023;-69;0, -15;0, 0;15
Wed Jan 25 16:45:19 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:45:20 2023;-68;0, -15;0, 0;15
Wed Jan 25 16:45:21 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:45:22 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:45:23 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:45:24 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:45:25 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:45:26 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:45:27 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:45:28 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:45:29 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:45:30 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:45:33 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:45:34 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:45:38 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:45:39 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:45:40 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:45:41 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:45:42 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:45:44 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:45:45 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:45:46 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:45:47 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:45:48 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:45:49 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:45:50 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:45:51 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:45:52 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:45:53 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:45:55 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:45:57 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:45:58 2023;-76;0, -15;0, 0;15
Wed Jan 25 16:45:59 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:46:00 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:46:02 2023;-77;0, -15;0, 0;15
Wed Jan 25 16:46:04 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:46:05 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:46:07 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:46:09 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:46:10 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:46:11 2023;-68;0, -15;0, 0;15
Wed Jan 25 16:46:12 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:46:13 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:46:14 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:46:15 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:46:16 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:46:17 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:46:18 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:20 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:46:21 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:22 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:23 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:24 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:46:25 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:46:26 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:46:27 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:28 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:46:29 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:46:32 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:46:33 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:46:34 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:46:39 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:46:40 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:46:41 2023;-69;0, -15;0, 0;15
Wed Jan 25 16:46:42 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:46:43 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:46:45 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:46:46 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:47 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:46:48 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:46:49 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:46:50 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:46:53 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:46:54 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:46:57 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:46:58 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:46:59 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:47:00 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:03 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:47:05 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:08 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:09 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:10 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:11 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:12 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:47:13 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:47:14 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:47:15 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:47:17 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:18 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:19 2023;-75;0, -15;0, 0;15
Wed Jan 25 16:47:20 2023;-65;0, -15;0, 0;15
Wed Jan 25 16:47:21 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:22 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:47:23 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:24 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:26 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:28 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:29 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:33 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:47:34 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:47:37 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:47:38 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:47:40 2023;-68;0, -15;0, 0;15
Wed Jan 25 16:47:41 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:42 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:47:43 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:47:44 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:45 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:47:46 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:47 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:48 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:49 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:50 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:47:51 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:47:52 2023;-72;0, -15;0, 0;15
Wed Jan 25 16:47:53 2023;-67;0, -15;0, 0;15
Wed Jan 25 16:47:55 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:47:58 2023;-70;0, -15;0, 0;15
Wed Jan 25 16:47:59 2023;-68;0, -15;0, 0;15
Wed Jan 25 16:48:05 2023;-73;0, -15;0, 0;15
Wed Jan 25 16:48:09 2023;-71;0, -15;0, 0;15
Wed Jan 25 16:48:10 2023;-66;0, -15;0, 0;15
Wed Jan 25 16:48:11 2023;-74;0, -15;0, 0;15
Wed Jan 25 16:48:12 2023;-74;0, -15;0, 0;15
