Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678962220.872099445;2023-03-16 10:23:40;-70;-11.4, 15;4.6, 0;21.9317122
1678962220.891537389;2023-03-16 10:23:40;-69;-11.4, 15;4.6, 0;21.9317122
1678962221.064372148;2023-03-16 10:23:41;-75;-11.4, 15;4.6, 0;21.9317122
1678962221.131899685;2023-03-16 10:23:41;-74;-11.4, 15;4.6, 0;21.9317122
1678962221.803347685;2023-03-16 10:23:41;-69;-11.4, 15;4.6, 0;21.9317122
1678962222.908386092;2023-03-16 10:23:42;-70;-11.4, 15;4.6, 0;21.9317122
1678962223.592223851;2023-03-16 10:23:43;-75;-11.4, 15;4.6, 0;21.9317122
1678962224.027157239;2023-03-16 10:23:44;17;-11.4, 15;4.6, 0;21.9317122
1678962231.248997790;2023-03-16 10:23:51;-70;-11.4, 15;4.6, 0;21.9317122
1678962231.262441272;2023-03-16 10:23:51;-67;-11.4, 15;4.6, 0;21.9317122
1678962242.388910117;2023-03-16 10:24:02;-71;-11.4, 15;4.6, 0;21.9317122
1678962242.407748025;2023-03-16 10:24:02;-67;-11.4, 15;4.6, 0;21.9317122
1678962247.993012392;2023-03-16 10:24:07;-69;-11.4, 15;4.6, 0;21.9317122
1678962248.013485151;2023-03-16 10:24:08;-68;-11.4, 15;4.6, 0;21.9317122
1678962252.945696685;2023-03-16 10:24:12;-64;-11.4, 15;4.6, 0;21.9317122
1678962252.965563907;2023-03-16 10:24:12;-64;-11.4, 15;4.6, 0;21.9317122
1678962253.425066259;2023-03-16 10:24:13;-63;-11.4, 15;4.6, 0;21.9317122
1678962253.445152259;2023-03-16 10:24:13;-62;-11.4, 15;4.6, 0;21.9317122
1678962253.702484203;2023-03-16 10:24:13;-61;-11.4, 15;4.6, 0;21.9317122
1678962253.722574388;2023-03-16 10:24:13;-60;-11.4, 15;4.6, 0;21.9317122
1678962257.167602905;2023-03-16 10:24:17;-69;-11.4, 15;4.6, 0;21.9317122
1678962257.188671145;2023-03-16 10:24:17;-68;-11.4, 15;4.6, 0;21.9317122
1678962257.719974923;2023-03-16 10:24:17;-69;-11.4, 15;4.6, 0;21.9317122
1678962257.920068682;2023-03-16 10:24:17;-69;-11.4, 15;4.6, 0;21.9317122
1678962258.551220811;2023-03-16 10:24:18;-70;-11.4, 15;4.6, 0;21.9317122
1678962258.596256311;2023-03-16 10:24:18;-68;-11.4, 15;4.6, 0;21.9317122
1678962258.764945626;2023-03-16 10:24:18;-70;-11.4, 15;4.6, 0;21.9317122
1678962259.419938292;2023-03-16 10:24:19;-70;-11.4, 15;4.6, 0;21.9317122
1678962259.596331588;2023-03-16 10:24:19;-69;-11.4, 15;4.6, 0;21.9317122
1678962259.649713311;2023-03-16 10:24:19;-68;-11.4, 15;4.6, 0;21.9317122
1678962259.718494088;2023-03-16 10:24:19;-75;-11.4, 15;4.6, 0;21.9317122
1678962260.386455032;2023-03-16 10:24:20;-71;-11.4, 15;4.6, 0;21.9317122
1678962261.582505902;2023-03-16 10:24:21;-70;-11.4, 15;4.6, 0;21.9317122
1678962261.601288698;2023-03-16 10:24:21;-68;-11.4, 15;4.6, 0;21.9317122
1678962263.590563827;2023-03-16 10:24:23;-61;-11.4, 15;4.6, 0;21.9317122
1678962268.287677065;2023-03-16 10:24:28;-65;-11.4, 15;4.6, 0;21.9317122
1678962268.518812676;2023-03-16 10:24:28;-61;-11.4, 15;4.6, 0;21.9317122
1678962268.538908046;2023-03-16 10:24:28;-62;-11.4, 15;4.6, 0;21.9317122
1678962271.958196229;2023-03-16 10:24:31;-70;-11.4, 15;4.6, 0;21.9317122
1678962273.162906099;2023-03-16 10:24:33;-71;-11.4, 15;4.6, 0;21.9317122
1678962273.182499303;2023-03-16 10:24:33;-71;-11.4, 15;4.6, 0;21.9317122
1678962273.896326765;2023-03-16 10:24:33;-69;-11.4, 15;4.6, 0;21.9317122
1678962273.916365228;2023-03-16 10:24:33;-70;-11.4, 15;4.6, 0;21.9317122
1678962274.745077987;2023-03-16 10:24:34;-69;-11.4, 15;4.6, 0;21.9317122
1678962274.764459728;2023-03-16 10:24:34;-69;-11.4, 15;4.6, 0;21.9317122
1678962274.806132042;2023-03-16 10:24:34;-69;-11.4, 15;4.6, 0;21.9317122
1678962274.827613024;2023-03-16 10:24:34;-68;-11.4, 15;4.6, 0;21.9317122
1678962275.503941468;2023-03-16 10:24:35;-69;-11.4, 15;4.6, 0;21.9317122
1678962275.523572357;2023-03-16 10:24:35;-68;-11.4, 15;4.6, 0;21.9317122
1678962275.595076597;2023-03-16 10:24:35;-68;-11.4, 15;4.6, 0;21.9317122
1678962277.394381578;2023-03-16 10:24:37;17;-11.4, 15;4.6, 0;21.9317122
1678962277.656374133;2023-03-16 10:24:37;17;-11.4, 15;4.6, 0;21.9317122
1678962277.687697892;2023-03-16 10:24:37;-63;-11.4, 15;4.6, 0;21.9317122
1678962278.674418281;2023-03-16 10:24:38;-60;-11.4, 15;4.6, 0;21.9317122
1678962282.144939353;2023-03-16 10:24:42;-71;-11.4, 15;4.6, 0;21.9317122
1678962282.230550575;2023-03-16 10:24:42;-75;-11.4, 15;4.6, 0;21.9317122
1678962283.254523093;2023-03-16 10:24:43;-70;-11.4, 15;4.6, 0;21.9317122
1678962283.286044241;2023-03-16 10:24:43;-67;-11.4, 15;4.6, 0;21.9317122
1678962283.363947334;2023-03-16 10:24:43;-71;-11.4, 15;4.6, 0;21.9317122
1678962284.261472648;2023-03-16 10:24:44;-71;-11.4, 15;4.6, 0;21.9317122
1678962284.281441092;2023-03-16 10:24:44;-69;-11.4, 15;4.6, 0;21.9317122
1678962285.153136629;2023-03-16 10:24:45;-71;-11.4, 15;4.6, 0;21.9317122
1678962285.174209351;2023-03-16 10:24:45;-69;-11.4, 15;4.6, 0;21.9317122
1678962285.894402128;2023-03-16 10:24:45;-69;-11.4, 15;4.6, 0;21.9317122
1678962286.633222128;2023-03-16 10:24:46;-70;-11.4, 15;4.6, 0;21.9317122
1678962286.653989387;2023-03-16 10:24:46;-68;-11.4, 15;4.6, 0;21.9317122
1678962287.668175090;2023-03-16 10:24:47;17;-11.4, 15;4.6, 0;21.9317122
1678962287.966247997;2023-03-16 10:24:47;-65;-11.4, 15;4.6, 0;21.9317122
1678962288.031818997;2023-03-16 10:24:48;-68;-11.4, 15;4.6, 0;21.9317122
1678962288.056220683;2023-03-16 10:24:48;-65;-11.4, 15;4.6, 0;21.9317122
1678962288.100137275;2023-03-16 10:24:48;-65;-11.4, 15;4.6, 0;21.9317122
