TIMESTAMP;DATA_ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678967464.056795060;2023-03-16 11:51:04;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967464.963340597;2023-03-16 11:51:04;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967465.358548615;2023-03-16 11:51:05;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967466.232025429;2023-03-16 11:51:06;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967466.252438726;2023-03-16 11:51:06;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967469.468610279;2023-03-16 11:51:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967469.574875557;2023-03-16 11:51:09;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967469.619321761;2023-03-16 11:51:09;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967469.664344261;2023-03-16 11:51:09;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967472.903097833;2023-03-16 11:51:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967472.923403629;2023-03-16 11:51:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967473.898399351;2023-03-16 11:51:13;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967473.917446592;2023-03-16 11:51:13;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967474.235808536;2023-03-16 11:51:14;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967474.257295406;2023-03-16 11:51:14;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967474.998998998;2023-03-16 11:51:14;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967475.380643146;2023-03-16 11:51:15;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967475.396194183;2023-03-16 11:51:15;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967475.422082331;2023-03-16 11:51:15;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967475.444913535;2023-03-16 11:51:15;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967475.467477294;2023-03-16 11:51:15;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967475.510942702;2023-03-16 11:51:15;17;-16.4, 7.5;4.6, 0;22.29910312
1678967475.553160331;2023-03-16 11:51:15;17;-16.4, 7.5;4.6, 0;22.29910312
1678967475.616227053;2023-03-16 11:51:15;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967476.028509961;2023-03-16 11:51:16;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967479.438860662;2023-03-16 11:51:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967479.459980107;2023-03-16 11:51:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967479.821093532;2023-03-16 11:51:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967480.242046662;2023-03-16 11:51:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967480.263632291;2023-03-16 11:51:20;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967480.670927532;2023-03-16 11:51:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967482.030097883;2023-03-16 11:51:22;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967482.527173827;2023-03-16 11:51:22;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967483.003438364;2023-03-16 11:51:23;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967483.383408993;2023-03-16 11:51:23;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967502.184084075;2023-03-16 11:51:42;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967510.037228403;2023-03-16 11:51:50;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967510.057195940;2023-03-16 11:51:50;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967510.203049700;2023-03-16 11:51:50;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967510.223401811;2023-03-16 11:51:50;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967511.107033940;2023-03-16 11:51:51;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967511.201113699;2023-03-16 11:51:51;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967511.904920254;2023-03-16 11:51:51;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967511.926171124;2023-03-16 11:51:51;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967512.027534532;2023-03-16 11:51:52;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967512.049927902;2023-03-16 11:51:52;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967512.704965124;2023-03-16 11:51:52;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967512.724305457;2023-03-16 11:51:52;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967512.803963365;2023-03-16 11:51:52;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967512.848508365;2023-03-16 11:51:52;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967513.577947679;2023-03-16 11:51:53;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967513.598735383;2023-03-16 11:51:53;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967513.977303864;2023-03-16 11:51:53;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967518.065036417;2023-03-16 11:51:58;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967518.085125787;2023-03-16 11:51:58;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967518.158712065;2023-03-16 11:51:58;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967518.358865380;2023-03-16 11:51:58;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967518.423541158;2023-03-16 11:51:58;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967518.447300528;2023-03-16 11:51:58;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967518.466676602;2023-03-16 11:51:58;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967519.230340694;2023-03-16 11:51:59;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967520.233087527;2023-03-16 11:52:00;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967520.253792638;2023-03-16 11:52:00;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967520.427741916;2023-03-16 11:52:00;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967521.523807285;2023-03-16 11:52:01;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967521.670000619;2023-03-16 11:52:01;-80;-16.4, 7.5;4.6, 0;22.29910312
1678967521.688913359;2023-03-16 11:52:01;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967522.661320285;2023-03-16 11:52:02;-61;-16.4, 7.5;4.6, 0;22.29910312
1678967522.853135488;2023-03-16 11:52:02;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967522.875070599;2023-03-16 11:52:02;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967524.159875376;2023-03-16 11:52:04;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967524.249797913;2023-03-16 11:52:04;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967524.292297765;2023-03-16 11:52:04;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967524.311663024;2023-03-16 11:52:04;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967524.378597932;2023-03-16 11:52:04;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967524.578784117;2023-03-16 11:52:04;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967524.678838265;2023-03-16 11:52:04;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967528.365162541;2023-03-16 11:52:08;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967528.402565892;2023-03-16 11:52:08;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967528.422503633;2023-03-16 11:52:08;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967529.085123966;2023-03-16 11:52:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967529.104212948;2023-03-16 11:52:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967529.198297466;2023-03-16 11:52:09;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967529.554840318;2023-03-16 11:52:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967529.577397021;2023-03-16 11:52:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967531.282625483;2023-03-16 11:52:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967533.271077315;2023-03-16 11:52:13;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967534.513896407;2023-03-16 11:52:14;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967534.543874704;2023-03-16 11:52:14;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967538.233914072;2023-03-16 11:52:18;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967538.254106998;2023-03-16 11:52:18;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967538.350955961;2023-03-16 11:52:18;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967539.075148608;2023-03-16 11:52:19;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967539.173099960;2023-03-16 11:52:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967539.192724867;2023-03-16 11:52:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967539.885184719;2023-03-16 11:52:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967539.905265904;2023-03-16 11:52:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967540.005199256;2023-03-16 11:52:20;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967540.024509497;2023-03-16 11:52:20;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967540.733959181;2023-03-16 11:52:20;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967540.787896348;2023-03-16 11:52:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967540.877460570;2023-03-16 11:52:20;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967540.896830496;2023-03-16 11:52:20;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967541.522722922;2023-03-16 11:52:21;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967541.609610625;2023-03-16 11:52:21;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967542.663528421;2023-03-16 11:52:22;-87;-16.4, 7.5;4.6, 0;22.29910312
1678967542.772725643;2023-03-16 11:52:22;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967542.793043921;2023-03-16 11:52:22;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967543.047713624;2023-03-16 11:52:23;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967543.070192698;2023-03-16 11:52:23;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967543.759570605;2023-03-16 11:52:23;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967543.871511791;2023-03-16 11:52:23;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967544.143961642;2023-03-16 11:52:24;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967544.163964309;2023-03-16 11:52:24;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967549.544370046;2023-03-16 11:52:29;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967587.012228265;2023-03-16 11:53:07;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967587.154224728;2023-03-16 11:53:07;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967587.175558654;2023-03-16 11:53:07;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967587.839355172;2023-03-16 11:53:07;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967588.004884061;2023-03-16 11:53:08;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967588.025530949;2023-03-16 11:53:08;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967589.646508115;2023-03-16 11:53:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967590.012232170;2023-03-16 11:53:10;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967590.033118356;2023-03-16 11:53:10;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967590.587886874;2023-03-16 11:53:10;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967590.607197003;2023-03-16 11:53:10;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967590.652203929;2023-03-16 11:53:10;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967591.450962355;2023-03-16 11:53:11;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967596.895664166;2023-03-16 11:53:16;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967597.537865518;2023-03-16 11:53:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967597.557418222;2023-03-16 11:53:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967597.910099907;2023-03-16 11:53:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967597.930693573;2023-03-16 11:53:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967599.462170757;2023-03-16 11:53:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967599.910114961;2023-03-16 11:53:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967599.929692850;2023-03-16 11:53:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967600.293535164;2023-03-16 11:53:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967600.730642923;2023-03-16 11:53:20;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967601.093560349;2023-03-16 11:53:21;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967601.115664608;2023-03-16 11:53:21;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967601.545702923;2023-03-16 11:53:21;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967601.565321904;2023-03-16 11:53:21;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967601.785498256;2023-03-16 11:53:21;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967601.848532052;2023-03-16 11:53:21;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967601.872981849;2023-03-16 11:53:21;17;-16.4, 7.5;4.6, 0;22.29910312
1678967601.892493163;2023-03-16 11:53:21;17;-16.4, 7.5;4.6, 0;22.29910312
1678967601.917302589;2023-03-16 11:53:21;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967601.960495015;2023-03-16 11:53:21;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967601.982976034;2023-03-16 11:53:21;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967602.049432126;2023-03-16 11:53:22;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967602.068238274;2023-03-16 11:53:22;-110;-16.4, 7.5;4.6, 0;22.29910312
1678967602.543424219;2023-03-16 11:53:22;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967645.623312748;2023-03-16 11:54:05;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967645.645001785;2023-03-16 11:54:05;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967645.731160934;2023-03-16 11:54:05;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967645.750398304;2023-03-16 11:54:05;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967646.404746081;2023-03-16 11:54:06;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967646.426416100;2023-03-16 11:54:06;-71;-16.4, 7.5;4.6, 0;22.29910312
1678967647.513654229;2023-03-16 11:54:07;-61;-16.4, 7.5;4.6, 0;22.29910312
1678967647.817406155;2023-03-16 11:54:07;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967647.937431062;2023-03-16 11:54:07;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967647.963663766;2023-03-16 11:54:07;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967651.123709060;2023-03-16 11:54:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967651.144008393;2023-03-16 11:54:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967651.753655819;2023-03-16 11:54:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967652.454244448;2023-03-16 11:54:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967652.963363281;2023-03-16 11:54:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967652.983942485;2023-03-16 11:54:12;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967653.509950614;2023-03-16 11:54:13;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967653.532687318;2023-03-16 11:54:13;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967654.039311966;2023-03-16 11:54:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967654.509607188;2023-03-16 11:54:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967654.974993021;2023-03-16 11:54:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967655.166147595;2023-03-16 11:54:15;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967655.188491650;2023-03-16 11:54:15;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967655.207819354;2023-03-16 11:54:15;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967655.232657613;2023-03-16 11:54:15;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967656.667473483;2023-03-16 11:54:16;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967657.132762519;2023-03-16 11:54:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967657.151190556;2023-03-16 11:54:17;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967657.429948593;2023-03-16 11:54:17;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967657.457692834;2023-03-16 11:54:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967657.846928315;2023-03-16 11:54:17;-65;-16.4, 7.5;4.6, 0;22.29910312
1678967657.869754204;2023-03-16 11:54:17;-65;-16.4, 7.5;4.6, 0;22.29910312
1678967660.843500573;2023-03-16 11:54:20;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967661.500005035;2023-03-16 11:54:21;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967661.972511368;2023-03-16 11:54:21;-78;-16.4, 7.5;4.6, 0;22.29910312
1678967662.643754368;2023-03-16 11:54:22;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967662.663110386;2023-03-16 11:54:22;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967663.022582534;2023-03-16 11:54:23;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967712.787215486;2023-03-16 11:55:12;-60;-16.4, 7.5;4.6, 0;22.29910312
1678967712.807749745;2023-03-16 11:55:12;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967712.903681690;2023-03-16 11:55:12;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967713.758072967;2023-03-16 11:55:13;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967713.777417560;2023-03-16 11:55:13;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967713.882453411;2023-03-16 11:55:13;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967714.553217281;2023-03-16 11:55:14;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967714.573098744;2023-03-16 11:55:14;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967716.061754355;2023-03-16 11:55:16;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967716.088921262;2023-03-16 11:55:16;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967719.924729223;2023-03-16 11:55:19;-55;-16.4, 7.5;4.6, 0;22.29910312
1678967720.631731444;2023-03-16 11:55:20;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967720.651887537;2023-03-16 11:55:20;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967720.752702241;2023-03-16 11:55:20;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967721.488108074;2023-03-16 11:55:21;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967722.619538147;2023-03-16 11:55:22;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967722.772802480;2023-03-16 11:55:22;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967722.796533073;2023-03-16 11:55:22;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967768.602542120;2023-03-16 11:56:08;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967768.623757490;2023-03-16 11:56:08;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967769.042696545;2023-03-16 11:56:09;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967769.427235341;2023-03-16 11:56:09;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967769.447154749;2023-03-16 11:56:09;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967769.607275915;2023-03-16 11:56:09;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967769.651141415;2023-03-16 11:56:09;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967770.307258952;2023-03-16 11:56:10;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967770.325952304;2023-03-16 11:56:10;-55;-16.4, 7.5;4.6, 0;22.29910312
1678967770.993595655;2023-03-16 11:56:10;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967771.014740266;2023-03-16 11:56:11;-55;-16.4, 7.5;4.6, 0;22.29910312
1678967771.705010525;2023-03-16 11:56:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967771.723459118;2023-03-16 11:56:11;-55;-16.4, 7.5;4.6, 0;22.29910312
1678967772.243609247;2023-03-16 11:56:12;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967772.884042876;2023-03-16 11:56:12;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967772.904555524;2023-03-16 11:56:12;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967773.433668061;2023-03-16 11:56:13;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967773.453526265;2023-03-16 11:56:13;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967773.835111098;2023-03-16 11:56:13;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967773.859618265;2023-03-16 11:56:13;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967774.257242561;2023-03-16 11:56:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967774.276541894;2023-03-16 11:56:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967774.528931912;2023-03-16 11:56:14;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967774.558958079;2023-03-16 11:56:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967774.954763282;2023-03-16 11:56:14;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967774.975120208;2023-03-16 11:56:14;-64;-16.4, 7.5;4.6, 0;22.29910312
1678967779.122628410;2023-03-16 11:56:19;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967779.395160354;2023-03-16 11:56:19;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967780.616098501;2023-03-16 11:56:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967780.821091464;2023-03-16 11:56:20;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967780.864607668;2023-03-16 11:56:20;-62;-16.4, 7.5;4.6, 0;22.29910312
1678967781.587314353;2023-03-16 11:56:21;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967782.454880241;2023-03-16 11:56:22;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967782.694892056;2023-03-16 11:56:22;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967782.713923333;2023-03-16 11:56:22;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967783.317355796;2023-03-16 11:56:23;-71;-16.4, 7.5;4.6, 0;22.29910312
1678967783.584613166;2023-03-16 11:56:23;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967783.792517999;2023-03-16 11:56:23;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967826.929539955;2023-03-16 11:57:06;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967826.951545196;2023-03-16 11:57:06;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967827.404300825;2023-03-16 11:57:07;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967827.755299140;2023-03-16 11:57:07;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967827.775210770;2023-03-16 11:57:07;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967828.167132769;2023-03-16 11:57:08;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967828.186973547;2023-03-16 11:57:08;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967828.548475084;2023-03-16 11:57:08;-79;-16.4, 7.5;4.6, 0;22.29910312
1678967828.951531917;2023-03-16 11:57:08;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967828.970596584;2023-03-16 11:57:08;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967829.424064620;2023-03-16 11:57:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967829.443773343;2023-03-16 11:57:09;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967829.607505880;2023-03-16 11:57:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967829.631833565;2023-03-16 11:57:09;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967830.557981490;2023-03-16 11:57:10;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967831.352807841;2023-03-16 11:57:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967831.952416674;2023-03-16 11:57:11;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967832.346171711;2023-03-16 11:57:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967832.372610878;2023-03-16 11:57:12;-110;-16.4, 7.5;4.6, 0;22.29910312
1678967832.985419303;2023-03-16 11:57:12;17;-16.4, 7.5;4.6, 0;22.29910312
1678967833.385390525;2023-03-16 11:57:13;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967837.108909375;2023-03-16 11:57:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967837.521539079;2023-03-16 11:57:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967837.541785801;2023-03-16 11:57:17;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967838.366696745;2023-03-16 11:57:18;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967839.276410818;2023-03-16 11:57:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967839.788155448;2023-03-16 11:57:19;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967840.162846836;2023-03-16 11:57:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967840.182197207;2023-03-16 11:57:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967840.621462688;2023-03-16 11:57:20;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967840.834389817;2023-03-16 11:57:20;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967840.857623151;2023-03-16 11:57:20;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967840.901400391;2023-03-16 11:57:20;-63;-16.4, 7.5;4.6, 0;22.29910312
1678967842.292216872;2023-03-16 11:57:22;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967891.534607139;2023-03-16 11:58:11;-56;-16.4, 7.5;4.6, 0;22.29910312
1678967892.233732472;2023-03-16 11:58:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967892.747738953;2023-03-16 11:58:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967892.767489823;2023-03-16 11:58:12;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967893.334073508;2023-03-16 11:58:13;-78;-16.4, 7.5;4.6, 0;22.29910312
1678967893.355069897;2023-03-16 11:58:13;-57;-16.4, 7.5;4.6, 0;22.29910312
1678967893.829639397;2023-03-16 11:58:13;-59;-16.4, 7.5;4.6, 0;22.29910312
1678967894.261535989;2023-03-16 11:58:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967894.660139656;2023-03-16 11:58:14;-58;-16.4, 7.5;4.6, 0;22.29910312
1678967895.162031544;2023-03-16 11:58:15;-58;-16.4, 7.5;4.6, 0;22.29910312
