Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674665557.686161710;2023-01-25 16:52:37;-61;-10.55, -7.5;0, 0;12.944
1674665568.965281370;2023-01-25 16:52:48;-61;-10.55, -7.5;0, 0;12.944
1674665569.365395815;2023-01-25 16:52:49;-61;-10.55, -7.5;0, 0;12.944
1674665569.392226537;2023-01-25 16:52:49;-61;-10.55, -7.5;0, 0;12.944
1674665569.827930574;2023-01-25 16:52:49;-61;-10.55, -7.5;0, 0;12.944
1674665569.856214518;2023-01-25 16:52:49;-61;-10.55, -7.5;0, 0;12.944
1674665570.265477666;2023-01-25 16:52:50;-63;-10.55, -7.5;0, 0;12.944
1674665570.289149851;2023-01-25 16:52:50;-62;-10.55, -7.5;0, 0;12.944
1674665570.863690740;2023-01-25 16:52:50;-61;-10.55, -7.5;0, 0;12.944
1674665570.884965906;2023-01-25 16:52:50;-61;-10.55, -7.5;0, 0;12.944
1674665571.249962147;2023-01-25 16:52:51;-64;-10.55, -7.5;0, 0;12.944
1674665571.272464110;2023-01-25 16:52:51;-63;-10.55, -7.5;0, 0;12.944
1674665571.684696924;2023-01-25 16:52:51;-65;-10.55, -7.5;0, 0;12.944
1674665571.704051295;2023-01-25 16:52:51;-65;-10.55, -7.5;0, 0;12.944
1674665571.728445646;2023-01-25 16:52:51;17;-10.55, -7.5;0, 0;12.944
1674665571.772247221;2023-01-25 16:52:51;-59;-10.55, -7.5;0, 0;12.944
1674665571.860995739;2023-01-25 16:52:51;-57;-10.55, -7.5;0, 0;12.944
1674665572.258720479;2023-01-25 16:52:52;-64;-10.55, -7.5;0, 0;12.944
1674665576.323199422;2023-01-25 16:52:56;-61;-10.55, -7.5;0, 0;12.944
1674665576.342974014;2023-01-25 16:52:56;-61;-10.55, -7.5;0, 0;12.944
1674665576.808755458;2023-01-25 16:52:56;-61;-10.55, -7.5;0, 0;12.944
1674665577.170425088;2023-01-25 16:52:57;-61;-10.55, -7.5;0, 0;12.944
1674665577.199764328;2023-01-25 16:52:57;-62;-10.55, -7.5;0, 0;12.944
1674665577.214728254;2023-01-25 16:52:57;-62;-10.55, -7.5;0, 0;12.944
1674665577.234092921;2023-01-25 16:52:57;-62;-10.55, -7.5;0, 0;12.944
1674665577.258511439;2023-01-25 16:52:57;-64;-10.55, -7.5;0, 0;12.944
1674665577.277888551;2023-01-25 16:52:57;-64;-10.55, -7.5;0, 0;12.944
1674665578.707497976;2023-01-25 16:52:58;-61;-10.55, -7.5;0, 0;12.944
1674665579.172096790;2023-01-25 16:52:59;-61;-10.55, -7.5;0, 0;12.944
1674665580.134134401;2023-01-25 16:53:00;-61;-10.55, -7.5;0, 0;12.944
1674665580.619203234;2023-01-25 16:53:00;-61;-10.55, -7.5;0, 0;12.944
1674665580.636262419;2023-01-25 16:53:00;-59;-10.55, -7.5;0, 0;12.944
1674665581.187688326;2023-01-25 16:53:01;-58;-10.55, -7.5;0, 0;12.944
1674665581.956283307;2023-01-25 16:53:01;-64;-10.55, -7.5;0, 0;12.944
1674665581.975657289;2023-01-25 16:53:01;-64;-10.55, -7.5;0, 0;12.944
1674665582.241306455;2023-01-25 16:53:02;-57;-10.55, -7.5;0, 0;12.944
1674665582.265175029;2023-01-25 16:53:02;-59;-10.55, -7.5;0, 0;12.944
1674665586.646335712;2023-01-25 16:53:06;-61;-10.55, -7.5;0, 0;12.944
1674665586.668846175;2023-01-25 16:53:06;-61;-10.55, -7.5;0, 0;12.944
1674665587.224543822;2023-01-25 16:53:07;-58;-10.55, -7.5;0, 0;12.944
1674665587.250338730;2023-01-25 16:53:07;-62;-10.55, -7.5;0, 0;12.944
1674665587.407764693;2023-01-25 16:53:07;-65;-10.55, -7.5;0, 0;12.944
1674665587.431827082;2023-01-25 16:53:07;-61;-10.55, -7.5;0, 0;12.944
1674665588.050134674;2023-01-25 16:53:08;-62;-10.55, -7.5;0, 0;12.944
1674665588.070218433;2023-01-25 16:53:08;-62;-10.55, -7.5;0, 0;12.944
1674665588.267915692;2023-01-25 16:53:08;-61;-10.55, -7.5;0, 0;12.944
1674665588.381103748;2023-01-25 16:53:08;-63;-10.55, -7.5;0, 0;12.944
1674665588.400575248;2023-01-25 16:53:08;-62;-10.55, -7.5;0, 0;12.944
1674665588.425173340;2023-01-25 16:53:08;-61;-10.55, -7.5;0, 0;12.944
1674665589.016405599;2023-01-25 16:53:09;-61;-10.55, -7.5;0, 0;12.944
1674665589.925640395;2023-01-25 16:53:09;-61;-10.55, -7.5;0, 0;12.944
1674665590.206374987;2023-01-25 16:53:10;-62;-10.55, -7.5;0, 0;12.944
1674665590.228973691;2023-01-25 16:53:10;-61;-10.55, -7.5;0, 0;12.944
1674665591.181519450;2023-01-25 16:53:11;-57;-10.55, -7.5;0, 0;12.944
1674665591.201901413;2023-01-25 16:53:11;-57;-10.55, -7.5;0, 0;12.944
1674665611.567473252;2023-01-25 16:53:31;-61;-10.55, -7.5;0, 0;12.944
1674665611.587764530;2023-01-25 16:53:31;-61;-10.55, -7.5;0, 0;12.944
1674665622.865913153;2023-01-25 16:53:42;-61;-10.55, -7.5;0, 0;12.944
1674665622.885999931;2023-01-25 16:53:42;-60;-10.55, -7.5;0, 0;12.944
1674665624.775706263;2023-01-25 16:53:44;-62;-10.55, -7.5;0, 0;12.944
1674665624.799610874;2023-01-25 16:53:44;-62;-10.55, -7.5;0, 0;12.944
1674665625.470747800;2023-01-25 16:53:45;-58;-10.55, -7.5;0, 0;12.944
1674665625.489784374;2023-01-25 16:53:45;-60;-10.55, -7.5;0, 0;12.944
1674665626.208991558;2023-01-25 16:53:46;-64;-10.55, -7.5;0, 0;12.944
1674665626.272740503;2023-01-25 16:53:46;-60;-10.55, -7.5;0, 0;12.944
1674665626.385233818;2023-01-25 16:53:46;-57;-10.55, -7.5;0, 0;12.944
1674665626.428970373;2023-01-25 16:53:46;-58;-10.55, -7.5;0, 0;12.944
1674665630.416455408;2023-01-25 16:53:50;-61;-10.55, -7.5;0, 0;12.944
1674665631.602983852;2023-01-25 16:53:51;-61;-10.55, -7.5;0, 0;12.944
1674665631.626568166;2023-01-25 16:53:51;-61;-10.55, -7.5;0, 0;12.944
1674665631.670257500;2023-01-25 16:53:51;-64;-10.55, -7.5;0, 0;12.944
1674665632.859662017;2023-01-25 16:53:52;-57;-10.55, -7.5;0, 0;12.944
1674665632.883436591;2023-01-25 16:53:52;-62;-10.55, -7.5;0, 0;12.944
1674665634.296881368;2023-01-25 16:53:54;-62;-10.55, -7.5;0, 0;12.944
1674665634.320516183;2023-01-25 16:53:54;-62;-10.55, -7.5;0, 0;12.944
1674665634.709027072;2023-01-25 16:53:54;-61;-10.55, -7.5;0, 0;12.944
1674665635.470508831;2023-01-25 16:53:55;-53;-10.55, -7.5;0, 0;12.944
1674665635.490260201;2023-01-25 16:53:55;-59;-10.55, -7.5;0, 0;12.944
1674665635.760564460;2023-01-25 16:53:55;-59;-10.55, -7.5;0, 0;12.944
1674665636.065726053;2023-01-25 16:53:56;-66;-10.55, -7.5;0, 0;12.944
1674665636.556843534;2023-01-25 16:53:56;-62;-10.55, -7.5;0, 0;12.944
1674665641.058757679;2023-01-25 16:54:01;-61;-10.55, -7.5;0, 0;12.944
1674665641.080667142;2023-01-25 16:54:01;-61;-10.55, -7.5;0, 0;12.944
1674665642.305236030;2023-01-25 16:54:02;-62;-10.55, -7.5;0, 0;12.944
1674665642.526824845;2023-01-25 16:54:02;-61;-10.55, -7.5;0, 0;12.944
1674665642.939122308;2023-01-25 16:54:02;-64;-10.55, -7.5;0, 0;12.944
1674665642.958457771;2023-01-25 16:54:02;-64;-10.55, -7.5;0, 0;12.944
1674665690.658556927;2023-01-25 16:54:50;-62;-10.55, -7.5;0, 0;12.944
1674665691.638525149;2023-01-25 16:54:51;-62;-10.55, -7.5;0, 0;12.944
1674665691.817343205;2023-01-25 16:54:51;-61;-10.55, -7.5;0, 0;12.944
1674665692.654588593;2023-01-25 16:54:52;-62;-10.55, -7.5;0, 0;12.944
1674665692.699612463;2023-01-25 16:54:52;-62;-10.55, -7.5;0, 0;12.944
1674665692.742160408;2023-01-25 16:54:52;-65;-10.55, -7.5;0, 0;12.944
1674665693.398118148;2023-01-25 16:54:53;-65;-10.55, -7.5;0, 0;12.944
1674665693.418679055;2023-01-25 16:54:53;-65;-10.55, -7.5;0, 0;12.944
1674665693.589064666;2023-01-25 16:54:53;-60;-10.55, -7.5;0, 0;12.944
1674665693.608861037;2023-01-25 16:54:53;-61;-10.55, -7.5;0, 0;12.944
1674665698.301434441;2023-01-25 16:54:58;-61;-10.55, -7.5;0, 0;12.944
1674665698.325990349;2023-01-25 16:54:58;-60;-10.55, -7.5;0, 0;12.944
1674665698.371495590;2023-01-25 16:54:58;-64;-10.55, -7.5;0, 0;12.944
1674665699.367363144;2023-01-25 16:54:59;-61;-10.55, -7.5;0, 0;12.944
1674665699.393639015;2023-01-25 16:54:59;-61;-10.55, -7.5;0, 0;12.944
1674665700.462403551;2023-01-25 16:55:00;-62;-10.55, -7.5;0, 0;12.944
1674665700.486275977;2023-01-25 16:55:00;-62;-10.55, -7.5;0, 0;12.944
1674665701.996933810;2023-01-25 16:55:01;-61;-10.55, -7.5;0, 0;12.944
1674665702.135548235;2023-01-25 16:55:02;-62;-10.55, -7.5;0, 0;12.944
1674665702.806551716;2023-01-25 16:55:02;-61;-10.55, -7.5;0, 0;12.944
1674665703.218662216;2023-01-25 16:55:03;-65;-10.55, -7.5;0, 0;12.944
1674665703.238404624;2023-01-25 16:55:03;-64;-10.55, -7.5;0, 0;12.944
1674665704.353454067;2023-01-25 16:55:04;-61;-10.55, -7.5;0, 0;12.944
1674665751.106599725;2023-01-25 16:55:51;-62;-10.55, -7.5;0, 0;12.944
1674665751.596400076;2023-01-25 16:55:51;-67;-10.55, -7.5;0, 0;12.944
1674665751.640156410;2023-01-25 16:55:51;-64;-10.55, -7.5;0, 0;12.944
1674665751.683891150;2023-01-25 16:55:51;-55;-10.55, -7.5;0, 0;12.944
1674665751.726365465;2023-01-25 16:55:51;-59;-10.55, -7.5;0, 0;12.944
1674665751.771385910;2023-01-25 16:55:51;17;-10.55, -7.5;0, 0;12.944
1674665751.816426724;2023-01-25 16:55:51;17;-10.55, -7.5;0, 0;12.944
1674665752.581696372;2023-01-25 16:55:52;-65;-10.55, -7.5;0, 0;12.944
1674665752.988486409;2023-01-25 16:55:52;-57;-10.55, -7.5;0, 0;12.944
1674665753.020763501;2023-01-25 16:55:53;-57;-10.55, -7.5;0, 0;12.944
1674665757.259207462;2023-01-25 16:55:57;-60;-10.55, -7.5;0, 0;12.944
1674665757.283104369;2023-01-25 16:55:57;-63;-10.55, -7.5;0, 0;12.944
1674665758.047416813;2023-01-25 16:55:58;-62;-10.55, -7.5;0, 0;12.944
1674665759.505792812;2023-01-25 16:55:59;-61;-10.55, -7.5;0, 0;12.944
1674665759.904213775;2023-01-25 16:55:59;-61;-10.55, -7.5;0, 0;12.944
1674665759.928355886;2023-01-25 16:55:59;-61;-10.55, -7.5;0, 0;12.944
1674665760.295868090;2023-01-25 16:56:00;-62;-10.55, -7.5;0, 0;12.944
1674665760.670469849;2023-01-25 16:56:00;-61;-10.55, -7.5;0, 0;12.944
1674665761.290523089;2023-01-25 16:56:01;-63;-10.55, -7.5;0, 0;12.944
1674665761.576720089;2023-01-25 16:56:01;-64;-10.55, -7.5;0, 0;12.944
1674665761.732716330;2023-01-25 16:56:01;-58;-10.55, -7.5;0, 0;12.944
1674665761.751694015;2023-01-25 16:56:01;-59;-10.55, -7.5;0, 0;12.944
1674665762.652970662;2023-01-25 16:56:02;-60;-10.55, -7.5;0, 0;12.944
1674665762.672376903;2023-01-25 16:56:02;-60;-10.55, -7.5;0, 0;12.944
1674665805.599778822;2023-01-25 16:56:45;-59;-10.55, -7.5;0, 0;12.944
1674665805.910907766;2023-01-25 16:56:45;-64;-10.55, -7.5;0, 0;12.944
1674665805.930517637;2023-01-25 16:56:45;-64;-10.55, -7.5;0, 0;12.944
1674665806.408152747;2023-01-25 16:56:46;-60;-10.55, -7.5;0, 0;12.944
1674665809.631245912;2023-01-25 16:56:49;-62;-10.55, -7.5;0, 0;12.944
1674665809.650729097;2023-01-25 16:56:49;-62;-10.55, -7.5;0, 0;12.944
1674665810.427825875;2023-01-25 16:56:50;-62;-10.55, -7.5;0, 0;12.944
1674665810.705732356;2023-01-25 16:56:50;-62;-10.55, -7.5;0, 0;12.944
1674665811.559654837;2023-01-25 16:56:51;-62;-10.55, -7.5;0, 0;12.944
1674665811.603171170;2023-01-25 16:56:51;-62;-10.55, -7.5;0, 0;12.944
1674665811.646936800;2023-01-25 16:56:51;-65;-10.55, -7.5;0, 0;12.944
1674665812.862063762;2023-01-25 16:56:52;-62;-10.55, -7.5;0, 0;12.944
1674665812.883964225;2023-01-25 16:56:52;-61;-10.55, -7.5;0, 0;12.944
1674665813.116944651;2023-01-25 16:56:53;-62;-10.55, -7.5;0, 0;12.944
1674665813.145767336;2023-01-25 16:56:53;-61;-10.55, -7.5;0, 0;12.944
1674665814.186887465;2023-01-25 16:56:54;-62;-10.55, -7.5;0, 0;12.944
1674665814.207260113;2023-01-25 16:56:54;-61;-10.55, -7.5;0, 0;12.944
1674665814.477215224;2023-01-25 16:56:54;-63;-10.55, -7.5;0, 0;12.944
1674665815.228480927;2023-01-25 16:56:55;-59;-10.55, -7.5;0, 0;12.944
1674665815.248262353;2023-01-25 16:56:55;-59;-10.55, -7.5;0, 0;12.944
1674665815.692549723;2023-01-25 16:56:55;-64;-10.55, -7.5;0, 0;12.944
1674665815.712479594;2023-01-25 16:56:55;-65;-10.55, -7.5;0, 0;12.944
1674665819.297293517;2023-01-25 16:56:59;-62;-10.55, -7.5;0, 0;12.944
1674665819.402270017;2023-01-25 16:56:59;-61;-10.55, -7.5;0, 0;12.944
1674665820.117255443;2023-01-25 16:57:00;-62;-10.55, -7.5;0, 0;12.944
1674665820.233649980;2023-01-25 16:57:00;-61;-10.55, -7.5;0, 0;12.944
1674665820.957551276;2023-01-25 16:57:00;-62;-10.55, -7.5;0, 0;12.944
1674665821.712291683;2023-01-25 16:57:01;-62;-10.55, -7.5;0, 0;12.944
1674665822.428558701;2023-01-25 16:57:02;-62;-10.55, -7.5;0, 0;12.944
1674665822.452112571;2023-01-25 16:57:02;-61;-10.55, -7.5;0, 0;12.944
1674665822.567271515;2023-01-25 16:57:02;-60;-10.55, -7.5;0, 0;12.944
1674665822.783311367;2023-01-25 16:57:02;-61;-10.55, -7.5;0, 0;12.944
1674665822.828268904;2023-01-25 16:57:02;-62;-10.55, -7.5;0, 0;12.944
1674665822.847667793;2023-01-25 16:57:02;-61;-10.55, -7.5;0, 0;12.944
1674665822.872469330;2023-01-25 16:57:02;-64;-10.55, -7.5;0, 0;12.944
1674665824.631053422;2023-01-25 16:57:04;17;-10.55, -7.5;0, 0;12.944
